"tmp_cat1","tmp_cat2","tmp_listingvalue","remove","data_product_code","data_part_name","data_product_name","data_pageUrl","data_category1","data_category2","data_description","data_features","data_additional_info","data_drawing1","data_drawing2","data_image1","data_image2","data_image3","data_image4","data_image5","data_imageUrl6","data_imageUrl7","data_supplier","data_scrape_date","data_imageUrl8","data_imageUrl9","data_imageUrl10","data_imageUrl11","data_part_number_note","data_compliance","data_video","data_imageUrl12","data_optionalGrateFinishes"
"Flashings","Pipe Flashings","1","1","SSIV36","36"" Stainless Steel Ember-Resistant Inspection Vent/Linear Soffit Vent","Stainless Steel Ember-Resistant Inspection Vent/Linear Soffit Vent","https://thunderbirdproducts.com/collections/wall-vents/products/linear-soffit-inspection-vent","Vents","Wall Vents","Rigorously tested to ASTM standards to prevent ember intrusion through the inspection vent. Fabricated from 316 marine grade stainless steel. Available in lengths of 24"", 36"", 48"", 60"". Custom sizes and materials available.","Screened ember-resistant linear soffit inspection vent
Made of 316 marine grade stainless steel
Proprietary mesh allows free airflow while mitigating ember intrusions
24"", 36"", 48"", 60"" length models (custom sizes available) can be opened for inspection
Great for venting balcony decks while allowing access for regular maintenance and inspections","","","","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/LSIV4-60web.png?v=1657741683","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/vent_ssiv_spec.jpg?v=1657741683","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/image_01243d79-0b74-47a2-b0b2-4d0fd6c51f54.jpg?v=1657741683","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/image.jpg?v=1657741683","","","","thunderbird products","01/30/2023","","","","","","","","",""
"Flashings","Pipe Flashings","1","1","SSIV48","48"" Stainless Steel Ember-Resistant Inspection Vent/Linear Soffit Vent","Stainless Steel Ember-Resistant Inspection Vent/Linear Soffit Vent","https://thunderbirdproducts.com/collections/wall-vents/products/linear-soffit-inspection-vent","Vents","Wall Vents","Rigorously tested to ASTM standards to prevent ember intrusion through the inspection vent. Fabricated from 316 marine grade stainless steel. Available in lengths of 24"", 36"", 48"", 60"". Custom sizes and materials available.","Screened ember-resistant linear soffit inspection vent
Made of 316 marine grade stainless steel
Proprietary mesh allows free airflow while mitigating ember intrusions
24"", 36"", 48"", 60"" length models (custom sizes available) can be opened for inspection
Great for venting balcony decks while allowing access for regular maintenance and inspections","","","","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/LSIV4-60web.png?v=1657741683","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/vent_ssiv_spec.jpg?v=1657741683","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/image_01243d79-0b74-47a2-b0b2-4d0fd6c51f54.jpg?v=1657741683","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/image.jpg?v=1657741683","","","","thunderbird products","01/30/2023","","","","","","","","",""
"Flashings","Pipe Flashings","1","1","SSIV60","60"" Stainless Steel Ember-Resistant Inspection Vent/Linear Soffit Vent","Stainless Steel Ember-Resistant Inspection Vent/Linear Soffit Vent","https://thunderbirdproducts.com/collections/wall-vents/products/linear-soffit-inspection-vent","Vents","Wall Vents","Rigorously tested to ASTM standards to prevent ember intrusion through the inspection vent. Fabricated from 316 marine grade stainless steel. Available in lengths of 24"", 36"", 48"", 60"". Custom sizes and materials available.","Screened ember-resistant linear soffit inspection vent
Made of 316 marine grade stainless steel
Proprietary mesh allows free airflow while mitigating ember intrusions
24"", 36"", 48"", 60"" length models (custom sizes available) can be opened for inspection
Great for venting balcony decks while allowing access for regular maintenance and inspections","","","","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/LSIV4-60web.png?v=1657741683","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/vent_ssiv_spec.jpg?v=1657741683","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/image_01243d79-0b74-47a2-b0b2-4d0fd6c51f54.jpg?v=1657741683","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/image.jpg?v=1657741683","","","","thunderbird products","01/30/2023","","","","","","","","",""
"Flashings","Pipe Flashings","1","1","WLPUEEV4","4"" Low Profile Under Eave Exhaust Vent","Low Profile Under Eave Exhaust Vent","https://thunderbirdproducts.com/collections/wall-vents/products/low-profile-under-eave-exhaust-vent","Vents","Wall Vents","Low Profile Under Eave Exhaust Vent cap is great for soffit installations. Made of copper, stainless steel and hammered copper. Available in 4"", 6"", and 8"" sizes.","Low Profile Under Eave Exhaust Vent cap
Made of strong 16 ounce copper, hammered copper, or stainless steel
Available in 4"", 6"", and 8"" sizes
12.3 Square inches of free area","","https://cdn.shopify.com/s/files/1/0531/6149/2630/files/vent_lpueev.pdf?v=1616606162","","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/lp-under-eave-1.jpg?v=1616606371","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/lp-under-eave-2.jpg?v=1616606381","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/lp-under-eave-3.jpg?v=1616606391","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/vent_lpueev_thumb_2a7f1430-e9c0-4677-aa05-fa04505f52f4.jpg?v=1616606794","","","","thunderbird products","01/30/2023","","","","","For Stainless Steel and Hammered Copper part numbers, simply include S or HC at the beginning of the part number, ex. LPUEEV4 becomes SLPUEEV4 or HCLPUEEV4.","","","",""
"Flashings","Pipe Flashings","1","1","WLPUEEV6","6"" Low Profile Under Eave Exhaust Vent","Low Profile Under Eave Exhaust Vent","https://thunderbirdproducts.com/collections/wall-vents/products/low-profile-under-eave-exhaust-vent","Vents","Wall Vents","Low Profile Under Eave Exhaust Vent cap is great for soffit installations. Made of copper, stainless steel and hammered copper. Available in 4"", 6"", and 8"" sizes.","Low Profile Under Eave Exhaust Vent cap
Made of strong 16 ounce copper, hammered copper, or stainless steel
Available in 4"", 6"", and 8"" sizes
12.3 Square inches of free area","","https://cdn.shopify.com/s/files/1/0531/6149/2630/files/vent_lpueev.pdf?v=1616606162","","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/lp-under-eave-1.jpg?v=1616606371","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/lp-under-eave-2.jpg?v=1616606381","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/lp-under-eave-3.jpg?v=1616606391","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/vent_lpueev_thumb_2a7f1430-e9c0-4677-aa05-fa04505f52f4.jpg?v=1616606794","","","","thunderbird products","01/30/2023","","","","","For Stainless Steel and Hammered Copper part numbers, simply include S or HC at the beginning of the part number, ex. LPUEEV4 becomes SLPUEEV4 or HCLPUEEV4.","","","",""
"Flashings","Pipe Flashings","1","1","WLPUEEV8","8"" Low Profile Under Eave Exhaust Vent","Low Profile Under Eave Exhaust Vent","https://thunderbirdproducts.com/collections/wall-vents/products/low-profile-under-eave-exhaust-vent","Vents","Wall Vents","Low Profile Under Eave Exhaust Vent cap is great for soffit installations. Made of copper, stainless steel and hammered copper. Available in 4"", 6"", and 8"" sizes.","Low Profile Under Eave Exhaust Vent cap
Made of strong 16 ounce copper, hammered copper, or stainless steel
Available in 4"", 6"", and 8"" sizes
12.3 Square inches of free area","","https://cdn.shopify.com/s/files/1/0531/6149/2630/files/vent_lpueev.pdf?v=1616606162","","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/lp-under-eave-1.jpg?v=1616606371","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/lp-under-eave-2.jpg?v=1616606381","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/lp-under-eave-3.jpg?v=1616606391","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/vent_lpueev_thumb_2a7f1430-e9c0-4677-aa05-fa04505f52f4.jpg?v=1616606794","","","","thunderbird products","01/30/2023","","","","","For Stainless Steel and Hammered Copper part numbers, simply include S or HC at the beginning of the part number, ex. LPUEEV4 becomes SLPUEEV4 or HCLPUEEV4.","","","",""
"Flashings","Pipe Flashings","1","1","WFV1405F-40","14"" x 5"" Ember-Resistant Stainless Steel Foundation Vent Flush Mount","Ember-Resistant Foundation Vent Flush Mount","https://thunderbirdproducts.com/collections/wall-vents/products/ember-resistant-stainless-steel-foundation-vent","Vents","Wall Vents","Ember-resistant foundation basement vent. Great for foundation venting and basement venting.","Screened ember-resistant foundation and basement vent
Mesh patterned screen (diamond or square depending on production availability)
Great for venting foundations venting, soffit venting, or basement vents
Flush mount only","","https://cdn.shopify.com/s/files/1/0531/6149/2630/files/vent_wfv.pdf?v=1613774051","https://cdn.shopify.com/s/files/1/0531/6149/2630/files/vent_wfv.pdf?v=1613774051","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/vent_wfve2.jpg?v=1659466561","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/vent_wfve1.jpg?v=1659466555","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/vent_wfve3.jpg?v=1659467501","","","","","thunderbird products","01/30/2023","","","","","","","","",""
"Flashings","Pipe Flashings","1","1","WFV1608F-40","16"" x 8"" Ember-Resistant Stainless Steel Foundation Vent Flush Mount","Ember-Resistant Foundation Vent Flush Mount","https://thunderbirdproducts.com/collections/wall-vents/products/ember-resistant-stainless-steel-foundation-vent","Vents","Wall Vents","Ember-resistant foundation basement vent. Great for foundation venting and basement venting.","Screened ember-resistant foundation and basement vent
Mesh patterned screen (diamond or square depending on production availability)
Great for venting foundations venting, soffit venting, or basement vents
Flush mount only","","https://cdn.shopify.com/s/files/1/0531/6149/2630/files/vent_wfv.pdf?v=1613774051","https://cdn.shopify.com/s/files/1/0531/6149/2630/files/vent_wfv.pdf?v=1613774051","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/vent_wfve2.jpg?v=1659466561","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/vent_wfve1.jpg?v=1659466555","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/vent_wfve3.jpg?v=1659467501","","","","","thunderbird products","01/30/2023","","","","","","","","",""
"Flashings","Pipe Flashings","1","1","WLVR12F","12"" Round Louvered Gable Wall Vent Flush Mount","Round Louvered Gable Wall Vent","https://thunderbirdproducts.com/collections/wall-vents/products/round-louvered-gable-wall-vent","Vents","Wall Vents","Louvered Gable End Vents are made of 16 ounce copper or stainless steel. There are many standard sizes and mounting styles available. Louvers are fixed and the vent is screened to keep insects and animals out. Both copper and stainless steel look great and last much longer than standard aluminum and plastic vents.","Made of 16 ounce copper, or stainless steel
Fixed Louvers spaced 2"" apart
Many sizes to choose from (custom sizes are available)
Includes screen to keep insects and animals out","Which Mounting Style? Thunderbird Products' vents come in two different mounting styles. The flush mount should be purchased if the siding of your building is already installed, or if your building is brick or stone. The stucco mount model has a flashing and is meant to be installed prior to the siding installation. This mount can best be used with stucco, or wood / vinyl siding (stucco mount vents must be installed underneath siding and water-proofing).","https://cdn.shopify.com/s/files/1/0531/6149/2630/files/louver_circular_flush.pdf?v=1613774052","https://cdn.shopify.com/s/files/1/0531/6149/2630/files/louver_circular_flush.dxf?v=1613774056","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/round-louvered-gable-wall-vent-hc-wlvr24j-284291.jpg?v=1614670921","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/round-louvered-gable-wall-vent-hc-wlvr24j-953356.jpg?v=1614670921","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/round-louvered-gable-wall-vent-hc-wlvr24j-378952.jpg?v=1614670921","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/round-louvered-gable-wall-vent-hc-wlvr24j-331861.jpg?v=1614670921","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/round-louvered-gable-wall-vent-hc-wlvr24j-524840.jpg?v=1614670921","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/round-louvered-gable-wall-vent-hc-wlvr24j-821594.jpg?v=1614670921","","thunderbird products","01/30/2023","","","","","","","","",""
"Flashings","Pipe Flashings","1","1","WLVR12J","12"" Round Louvered Gable Wall Vent Stucco Mount","Round Louvered Gable Wall Vent","https://thunderbirdproducts.com/collections/wall-vents/products/round-louvered-gable-wall-vent","Vents","Wall Vents","Louvered Gable End Vents are made of 16 ounce copper or stainless steel. There are many standard sizes and mounting styles available. Louvers are fixed and the vent is screened to keep insects and animals out. Both copper and stainless steel look great and last much longer than standard aluminum and plastic vents.","Made of 16 ounce copper, or stainless steel
Fixed Louvers spaced 2"" apart
Many sizes to choose from (custom sizes are available)
Includes screen to keep insects and animals out","Which Mounting Style? Thunderbird Products' vents come in two different mounting styles. The flush mount should be purchased if the siding of your building is already installed, or if your building is brick or stone. The stucco mount model has a flashing and is meant to be installed prior to the siding installation. This mount can best be used with stucco, or wood / vinyl siding (stucco mount vents must be installed underneath siding and water-proofing).","https://cdn.shopify.com/s/files/1/0531/6149/2630/files/louver_circular_flush.pdf?v=1613774052","https://cdn.shopify.com/s/files/1/0531/6149/2630/files/louver_circular_flush.dxf?v=1613774056","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/round-louvered-gable-wall-vent-hc-wlvr24j-284291.jpg?v=1614670921","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/round-louvered-gable-wall-vent-hc-wlvr24j-953356.jpg?v=1614670921","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/round-louvered-gable-wall-vent-hc-wlvr24j-378952.jpg?v=1614670921","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/round-louvered-gable-wall-vent-hc-wlvr24j-331861.jpg?v=1614670921","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/round-louvered-gable-wall-vent-hc-wlvr24j-524840.jpg?v=1614670921","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/round-louvered-gable-wall-vent-hc-wlvr24j-821594.jpg?v=1614670921","","thunderbird products","01/30/2023","","","","","","","","",""
"Flashings","Pipe Flashings","1","1","WLVR18F","18"" Round Louvered Gable Wall Vent Flush Mount","Round Louvered Gable Wall Vent","https://thunderbirdproducts.com/collections/wall-vents/products/round-louvered-gable-wall-vent","Vents","Wall Vents","Louvered Gable End Vents are made of 16 ounce copper or stainless steel. There are many standard sizes and mounting styles available. Louvers are fixed and the vent is screened to keep insects and animals out. Both copper and stainless steel look great and last much longer than standard aluminum and plastic vents.","Made of 16 ounce copper, or stainless steel
Fixed Louvers spaced 2"" apart
Many sizes to choose from (custom sizes are available)
Includes screen to keep insects and animals out","Which Mounting Style? Thunderbird Products' vents come in two different mounting styles. The flush mount should be purchased if the siding of your building is already installed, or if your building is brick or stone. The stucco mount model has a flashing and is meant to be installed prior to the siding installation. This mount can best be used with stucco, or wood / vinyl siding (stucco mount vents must be installed underneath siding and water-proofing).","https://cdn.shopify.com/s/files/1/0531/6149/2630/files/louver_circular_flush.pdf?v=1613774052","https://cdn.shopify.com/s/files/1/0531/6149/2630/files/louver_circular_flush.dxf?v=1613774056","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/round-louvered-gable-wall-vent-hc-wlvr24j-284291.jpg?v=1614670921","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/round-louvered-gable-wall-vent-hc-wlvr24j-953356.jpg?v=1614670921","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/round-louvered-gable-wall-vent-hc-wlvr24j-378952.jpg?v=1614670921","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/round-louvered-gable-wall-vent-hc-wlvr24j-331861.jpg?v=1614670921","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/round-louvered-gable-wall-vent-hc-wlvr24j-524840.jpg?v=1614670921","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/round-louvered-gable-wall-vent-hc-wlvr24j-821594.jpg?v=1614670921","","thunderbird products","01/30/2023","","","","","","","","",""
"Flashings","Pipe Flashings","1","1","WLVR18J","18"" Round Louvered Gable Wall Vent Stucco Mount","Round Louvered Gable Wall Vent","https://thunderbirdproducts.com/collections/wall-vents/products/round-louvered-gable-wall-vent","Vents","Wall Vents","Louvered Gable End Vents are made of 16 ounce copper or stainless steel. There are many standard sizes and mounting styles available. Louvers are fixed and the vent is screened to keep insects and animals out. Both copper and stainless steel look great and last much longer than standard aluminum and plastic vents.","Made of 16 ounce copper, or stainless steel
Fixed Louvers spaced 2"" apart
Many sizes to choose from (custom sizes are available)
Includes screen to keep insects and animals out","Which Mounting Style? Thunderbird Products' vents come in two different mounting styles. The flush mount should be purchased if the siding of your building is already installed, or if your building is brick or stone. The stucco mount model has a flashing and is meant to be installed prior to the siding installation. This mount can best be used with stucco, or wood / vinyl siding (stucco mount vents must be installed underneath siding and water-proofing).","https://cdn.shopify.com/s/files/1/0531/6149/2630/files/louver_circular_flush.pdf?v=1613774052","https://cdn.shopify.com/s/files/1/0531/6149/2630/files/louver_circular_flush.dxf?v=1613774056","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/round-louvered-gable-wall-vent-hc-wlvr24j-284291.jpg?v=1614670921","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/round-louvered-gable-wall-vent-hc-wlvr24j-953356.jpg?v=1614670921","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/round-louvered-gable-wall-vent-hc-wlvr24j-378952.jpg?v=1614670921","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/round-louvered-gable-wall-vent-hc-wlvr24j-331861.jpg?v=1614670921","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/round-louvered-gable-wall-vent-hc-wlvr24j-524840.jpg?v=1614670921","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/round-louvered-gable-wall-vent-hc-wlvr24j-821594.jpg?v=1614670921","","thunderbird products","01/30/2023","","","","","","","","",""
"Flashings","Pipe Flashings","1","1","WLVR24F","24"" Round Louvered Gable Wall Vent Flush Mount","Round Louvered Gable Wall Vent","https://thunderbirdproducts.com/collections/wall-vents/products/round-louvered-gable-wall-vent","Vents","Wall Vents","Louvered Gable End Vents are made of 16 ounce copper or stainless steel. There are many standard sizes and mounting styles available. Louvers are fixed and the vent is screened to keep insects and animals out. Both copper and stainless steel look great and last much longer than standard aluminum and plastic vents.","Made of 16 ounce copper, or stainless steel
Fixed Louvers spaced 2"" apart
Many sizes to choose from (custom sizes are available)
Includes screen to keep insects and animals out","Which Mounting Style? Thunderbird Products' vents come in two different mounting styles. The flush mount should be purchased if the siding of your building is already installed, or if your building is brick or stone. The stucco mount model has a flashing and is meant to be installed prior to the siding installation. This mount can best be used with stucco, or wood / vinyl siding (stucco mount vents must be installed underneath siding and water-proofing).","https://cdn.shopify.com/s/files/1/0531/6149/2630/files/louver_circular_flush.pdf?v=1613774052","https://cdn.shopify.com/s/files/1/0531/6149/2630/files/louver_circular_flush.dxf?v=1613774056","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/round-louvered-gable-wall-vent-hc-wlvr24j-284291.jpg?v=1614670921","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/round-louvered-gable-wall-vent-hc-wlvr24j-953356.jpg?v=1614670921","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/round-louvered-gable-wall-vent-hc-wlvr24j-378952.jpg?v=1614670921","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/round-louvered-gable-wall-vent-hc-wlvr24j-331861.jpg?v=1614670921","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/round-louvered-gable-wall-vent-hc-wlvr24j-524840.jpg?v=1614670921","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/round-louvered-gable-wall-vent-hc-wlvr24j-821594.jpg?v=1614670921","","thunderbird products","01/30/2023","","","","","","","","",""
"Flashings","Pipe Flashings","1","1","WLVR24J","24"" Round Louvered Gable Wall Vent Stucco Mount","Round Louvered Gable Wall Vent","https://thunderbirdproducts.com/collections/wall-vents/products/round-louvered-gable-wall-vent","Vents","Wall Vents","Louvered Gable End Vents are made of 16 ounce copper or stainless steel. There are many standard sizes and mounting styles available. Louvers are fixed and the vent is screened to keep insects and animals out. Both copper and stainless steel look great and last much longer than standard aluminum and plastic vents.","Made of 16 ounce copper, or stainless steel
Fixed Louvers spaced 2"" apart
Many sizes to choose from (custom sizes are available)
Includes screen to keep insects and animals out","Which Mounting Style? Thunderbird Products' vents come in two different mounting styles. The flush mount should be purchased if the siding of your building is already installed, or if your building is brick or stone. The stucco mount model has a flashing and is meant to be installed prior to the siding installation. This mount can best be used with stucco, or wood / vinyl siding (stucco mount vents must be installed underneath siding and water-proofing).","https://cdn.shopify.com/s/files/1/0531/6149/2630/files/louver_circular_flush.pdf?v=1613774052","https://cdn.shopify.com/s/files/1/0531/6149/2630/files/louver_circular_flush.dxf?v=1613774056","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/round-louvered-gable-wall-vent-hc-wlvr24j-284291.jpg?v=1614670921","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/round-louvered-gable-wall-vent-hc-wlvr24j-953356.jpg?v=1614670921","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/round-louvered-gable-wall-vent-hc-wlvr24j-378952.jpg?v=1614670921","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/round-louvered-gable-wall-vent-hc-wlvr24j-331861.jpg?v=1614670921","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/round-louvered-gable-wall-vent-hc-wlvr24j-524840.jpg?v=1614670921","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/round-louvered-gable-wall-vent-hc-wlvr24j-821594.jpg?v=1614670921","","thunderbird products","01/30/2023","","","","","","","","",""
"Flashings","Pipe Flashings","1","1","WSOF5","5"" Large Round Soffit Vent with Screen","Large Round Soffit Vent With Screen (5"" and 8"")","https://thunderbirdproducts.com/collections/wall-vents/products/large-round-soffit-vent-with-screen-5-and-8","Vents","Wall Vents","Round Copper Soffit Vent with screen. Available in 5"" and 8"" sizes. Applications include soffit venting, wall venting, and more. Made of 16 ounce copper with a copper screen. Manufactured in the USA.","Copper Soffit Vent Insert with Copper Screen
Made of strong 16 ounce copper
Available in 5"", and 8"" sizes. Please see size table below.
Quantity discounts available. Please call 612-293-7083","","https://cdn.shopify.com/s/files/1/0531/6149/2630/files/vent_soffit_ov.pdf?v=1613774057","https://cdn.shopify.com/s/files/1/0531/6149/2630/files/vent_soffit_ov.dxf?v=1613774056","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/large-round-soffit-vent-with-screen-5-and-8-lrsof8-451579.jpg?v=1614670912","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/large-round-soffit-vent-with-screen-5-and-8-lrsof8-123640.jpg?v=1614670912","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/large-round-soffit-vent-with-screen-5-and-8-lrsof8-240574.jpg?v=1615828539","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/large-round-soffit-vent-with-screen-5-and-8-lrsof8-368587.jpg?v=1614670912","","","","thunderbird products","01/30/2023","","","","","","","","",""
"Flashings","Pipe Flashings","1","1","WSOF7","7"" Large Round Soffit Vent with Screen","Large Round Soffit Vent With Screen (5"" and 8"")","https://thunderbirdproducts.com/collections/wall-vents/products/large-round-soffit-vent-with-screen-5-and-8","Vents","Wall Vents","Round Copper Soffit Vent with screen. Available in 5"" and 8"" sizes. Applications include soffit venting, wall venting, and more. Made of 16 ounce copper with a copper screen. Manufactured in the USA.","Copper Soffit Vent Insert with Copper Screen
Made of strong 16 ounce copper
Available in 5"", and 8"" sizes. Please see size table below.
Quantity discounts available. Please call 612-293-7083","","https://cdn.shopify.com/s/files/1/0531/6149/2630/files/vent_soffit_ov.pdf?v=1613774057","https://cdn.shopify.com/s/files/1/0531/6149/2630/files/vent_soffit_ov.dxf?v=1613774056","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/large-round-soffit-vent-with-screen-5-and-8-lrsof8-451579.jpg?v=1614670912","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/large-round-soffit-vent-with-screen-5-and-8-lrsof8-123640.jpg?v=1614670912","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/large-round-soffit-vent-with-screen-5-and-8-lrsof8-240574.jpg?v=1615828539","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/large-round-soffit-vent-with-screen-5-and-8-lrsof8-368587.jpg?v=1614670912","","","","thunderbird products","01/30/2023","","","","","","","","",""
"Flashings","Pipe Flashings","1","1","WSOF8","8"" Large Round Soffit Vent with Screen","Large Round Soffit Vent With Screen (5"" and 8"")","https://thunderbirdproducts.com/collections/wall-vents/products/large-round-soffit-vent-with-screen-5-and-8","Vents","Wall Vents","Round Copper Soffit Vent with screen. Available in 5"" and 8"" sizes. Applications include soffit venting, wall venting, and more. Made of 16 ounce copper with a copper screen. Manufactured in the USA.","Copper Soffit Vent Insert with Copper Screen
Made of strong 16 ounce copper
Available in 5"", and 8"" sizes. Please see size table below.
Quantity discounts available. Please call 612-293-7083","","https://cdn.shopify.com/s/files/1/0531/6149/2630/files/vent_soffit_ov.pdf?v=1613774057","https://cdn.shopify.com/s/files/1/0531/6149/2630/files/vent_soffit_ov.dxf?v=1613774056","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/large-round-soffit-vent-with-screen-5-and-8-lrsof8-451579.jpg?v=1614670912","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/large-round-soffit-vent-with-screen-5-and-8-lrsof8-123640.jpg?v=1614670912","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/large-round-soffit-vent-with-screen-5-and-8-lrsof8-240574.jpg?v=1615828539","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/large-round-soffit-vent-with-screen-5-and-8-lrsof8-368587.jpg?v=1614670912","","","","thunderbird products","01/30/2023","","","","","","","","",""
"Flashings","Pipe Flashings","1","1","WUEDV4","4"" Under Eave & Soffit Dryer Vent - Exhaust Vent with Flapper","Under Eave & Soffit Dryer Vent","https://thunderbirdproducts.com/collections/wall-vents/products/under-eave-soffit-dryer-vent-exhaust-vent","Vents","Wall Vents","Under eave dryer and exhaust vent cap is great for soffit installations. Made of stainless steel, copper, and hammered copper. Available in 4"", 6"", and 8"" sizes. One way flapper allows air out while keeping the elements from coming in.","Under eave and soffit dryer vent cap / exhaust vent cap
Made of strong 16 ounce copper, hammered copper, or stainless steel
Available in 4"", 6"", and 8"" sizes
One way flapper allows air out while keeping the elements from coming in","","https://cdn.shopify.com/s/files/1/0531/6149/2630/files/soffit_ue_dryer_v.pdf?v=1613774050","https://cdn.shopify.com/s/files/1/0531/6149/2630/files/under_eave_vent.dxf?v=1613774053","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/under-eave-soffit-dryer-vent-exhaust-vent-hc-wueev8-361332.jpg?v=1621547893","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/under-eave-soffit-dryer-vent-exhaust-vent-hc-wueev8-275210.jpg?v=1621547904","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/under-eave-soffit-dryer-vent-exhaust-vent-hc-wueev8-181033.jpg?v=1621547912","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/under-eave-soffit-dryer-vent-exhaust-vent-hc-wueev8-549598.jpg?v=1614670923","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/under-eave-soffit-dryer-vent-exhaust-vent-hc-wueev8-989567.jpg?v=1614670923","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/under-eave-soffit-dryer-vent-exhaust-vent-hc-wueev8-118318.jpg?v=1614670923","","thunderbird products","01/30/2023","","","","","For Stainless Steel and Hammered Copper part numbers, simply include S or HC at the beginning of the part number, ex. WUEDV4 becomes SWUEDV4 or HCWUEDV4.","","","",""
